blockHash,blockNumber,tokenId,oldPrice,newPrice,prevOwner,winner,name
0xd03fe352aa1d2b04e78a5f5ff2260b93b17a7a7b57d9792d01b2c78a7efc093f,5088239,0,20493142891922642,43602431684941791,0x49E7C0F9fd172d58d2899aa215Da1d055dEf166C,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,@nondualnelly
0x45fd7e55293a8dbdcfcb1d725f59188273b6264b7191050b9266123b09ff7405,5088268,16,4526935264825712,9631777159203642,0xd270554025D7e33f30AC1ec045eEc1b235d10d38,0x92A96518407397766500A0Ca25626a5715397D3B,@CryptoHustle
0xcc3f1160c62d83fe00251904aa56045529c6f9c99459c9d18082e579fa811562,5088274,4,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,@AriDavidPaul
0x30176a13b99b77599383f930f3f6da14436e14272d078450d8b5117668c670e3,5088276,5,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,@SatoshiLite
0x30176a13b99b77599383f930f3f6da14436e14272d078450d8b5117668c670e3,5088276,8,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,@VentureCoinist
0x30176a13b99b77599383f930f3f6da14436e14272d078450d8b5117668c670e3,5088276,21,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x0D05ab490B23561779bf64D3826df9f920F01d18,@loomdart
0xf71bccda7f949c6a0a7e34fe1878e69efe228702e8f866488ce066f37772bfb5,5088279,6,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,@fluffypony
0xf71bccda7f949c6a0a7e34fe1878e69efe228702e8f866488ce066f37772bfb5,5088279,1,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x477C85dCe95BCE869644E9629CA0b95db741a2d3,@surfcoderepeat
0x2e779fbc6214eba0518414d0c657b4bf0d6d3a8cb0e5c2a7d7659fc53206b6ca,5088280,11,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,@notsofast
0x2e779fbc6214eba0518414d0c657b4bf0d6d3a8cb0e5c2a7d7659fc53206b6ca,5088280,3,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x0B19B28086eC424546e9877827b352fEc6e53f11,@naval
0x7b0ef2a413722ead032708744b130ac6583ed8ff0b1f13f0239a6dd11bfe3e4a,5088289,5,2127659574468085,4526935264825712,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,0x0B19B28086eC424546e9877827b352fEc6e53f11,@SatoshiLite
0x5a37eda71118865f7d13eade526f24c04e6379ba495ccf268377d0f98eb2a68c,5088292,1,2127659574468085,4526935264825712,0x477C85dCe95BCE869644E9629CA0b95db741a2d3,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,@surfcoderepeat
0x6da13e71baddb74dc2af68be3d5b918339e0a88ad2c585c47cf321a6664d72f6,5088301,20,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x0B19B28086eC424546e9877827b352fEc6e53f11,@NeerajKA
0xd97bbbb1bb994fa6d4c62718620dab3b37131d1f93d5651bb863fdf07ad4240a,5088312,23,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@RNR_0
0x0c339fdb11c6d41562e4ee87d7ee9ee028e0ddd5da68378043fabdd738623c88,5088317,16,9631777159203642,20493142891922642,0x92A96518407397766500A0Ca25626a5715397D3B,0x4995c29a93226c5858711F81E3B75eB2aa0a5a4e,@CryptoHustle
0x0c339fdb11c6d41562e4ee87d7ee9ee028e0ddd5da68378043fabdd738623c88,5088317,6,2127659574468085,4526935264825712,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,0x0B19B28086eC424546e9877827b352fEc6e53f11,@fluffypony
0x7fbf6451868fd462cb08e56507f9e642f9f5a21d25e3e036fd84a4c1eb91479b,5088321,22,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@22loops
0x7fbf6451868fd462cb08e56507f9e642f9f5a21d25e3e036fd84a4c1eb91479b,5088321,21,2127659574468085,4526935264825712,0x0D05ab490B23561779bf64D3826df9f920F01d18,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@loomdart
0xee48f4288ee0fdb0d0fd8d7225977adb0b544a12fd4980d275772fa46d25817b,5088323,8,2127659574468085,4526935264825712,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,0x4995c29a93226c5858711F81E3B75eB2aa0a5a4e,@VentureCoinist
0x9c02d93c7fb0aa64d9ac351b586733a7f102cd552dbb96b4b870673f5210be69,5088348,26,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x4995c29a93226c5858711F81E3B75eB2aa0a5a4e,@missnatoshi
0x4dcc976fcacab0ae9322a12f321c4439e2059dbab381a11cadff7893f4f199c4,5088351,25,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x4995c29a93226c5858711F81E3B75eB2aa0a5a4e,@bitcoin_dad
0xc48468d5709a21cf33688dde77795c87f2112c1f11754bbd606f90ea9e9b2ed1,5088352,5,4526935264825712,9631777159203642,0x0B19B28086eC424546e9877827b352fEc6e53f11,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@SatoshiLite
0xf36c60dad3ddda43c119c367f983906ae592075ca0f7a75d57bf9cb1e96ab0bd,5088358,1,4526935264825712,9631777159203642,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x4942e6cd04DE3174c9421fCC835b35708408b728,@surfcoderepeat
0x0084f3f91cb796d30022a2391c2b05a95e72895f2e32039f59d4b69b5d745b04,5088360,8,4526935264825712,9631777159203642,0x4995c29a93226c5858711F81E3B75eB2aa0a5a4e,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@VentureCoinist
0x6a3da0a6fae1010bc423e9e550de66eb8c7ab997740f693af3548ab216d164a6,5088367,27,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@CryptoDale
0x11ab3bc79c6ffb540af1eb608860524d0f23f791d80dd11caa9ed401e30d2690,5088371,10,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x194d97514E751F370C0ecC9623598221CBF72b1C,@CryptoBully
0x72e6d6bef6f8d09bb39e2bfc9e1005db52d30bd029933189b4724680f07cf7ba,5088373,3,2127659574468085,4526935264825712,0x0B19B28086eC424546e9877827b352fEc6e53f11,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@naval
0x8ec8c870abbee54715c7a10bcc588e9be97415decebc244507b5ae90d90b6900,5088375,26,2127659574468085,4526935264825712,0x4995c29a93226c5858711F81E3B75eB2aa0a5a4e,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@missnatoshi
0x8ec8c870abbee54715c7a10bcc588e9be97415decebc244507b5ae90d90b6900,5088375,4,2127659574468085,4526935264825712,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,0x4942e6cd04DE3174c9421fCC835b35708408b728,@AriDavidPaul
0xee74db4afce32d16774cd1b9befdd80e78f32adf9b8787963f7a0d83374148e8,5088388,3,4526935264825712,9631777159203642,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,0x15b2679C8c60e7916C5E43F86Eda7364210032ae,@naval
0xdcde5c256ced8aa461a45e8d28a0e456f2ef899deccc0d275ef37221d8c3ef4f,5088397,5,9631777159203642,20493142891922642,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0x15b2679C8c60e7916C5E43F86Eda7364210032ae,@SatoshiLite
0xdfd1b632b3af493531fa71dc5789dafe43975db162966ddcedd009f92035a49e,5088398,19,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x0B19B28086eC424546e9877827b352fEc6e53f11,@Cryptopathic
0x9ca2d8c5673ed1360e6b5600615093a7624d5370ae1363098ff13d05f89c95df,5088403,3,9631777159203642,20493142891922642,0x15b2679C8c60e7916C5E43F86Eda7364210032ae,0x0B19B28086eC424546e9877827b352fEc6e53f11,@naval
0xf5f6a4fa0d2e0b700a383d15a291e55173575dbce1e62a008d21b3ac4d6af571,5088422,41,9631777159203642,20493142891922642,0xd270554025D7e33f30AC1ec045eEc1b235d10d38,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@TheCryptoDog
0x2ccc61b0f694865b5f69bf4ee942aaf0c11a6d5f6ab935e2403c0072b62dee41,5088436,11,2127659574468085,4526935264825712,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,0x477C85dCe95BCE869644E9629CA0b95db741a2d3,@notsofast
0x8e3646b97d6647836bb61ff795aa69a31eea512b181ca5ca7d3c9d7fbede0415,5088439,10,2127659574468085,4526935264825712,0x194d97514E751F370C0ecC9623598221CBF72b1C,0x477C85dCe95BCE869644E9629CA0b95db741a2d3,@CryptoBully
0xd0c67ca6b2db8784ce86625dfff4f876e9cefa166a340619babc9d3929289425,5088444,14,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@needacoin
0xef8434f8e97f78b4c4d259101e7acdf05d46db99e2b6a73362128952b7dc8735,5088446,4,4526935264825712,9631777159203642,0x4942e6cd04DE3174c9421fCC835b35708408b728,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,@AriDavidPaul
0x4106d7a7c82332a29d37ce796df8cb4b6f839f0409bc6239c77ce034a62ea78b,5088463,20,2127659574468085,4526935264825712,0x0B19B28086eC424546e9877827b352fEc6e53f11,0x194d97514E751F370C0ecC9623598221CBF72b1C,@NeerajKA
0x666aac3c81287854ecd3abf31f11cb1faa2daffec59be879a50bcb1196ea4577,5088478,1,9631777159203642,20493142891922642,0x4942e6cd04DE3174c9421fCC835b35708408b728,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@surfcoderepeat
0x43a7d70bf385a0a79ce02434f0ee19797ac29c0d2e63727f7ca269ff090a5aa0,5088492,4,9631777159203642,20493142891922642,0xCf0C8EdaF6EFe3D1116e0CAc536648B9964104Cd,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@AriDavidPaul
0xd1f8756732d426177fd698b276fe4928040a21da37610da0ccb07f7115376fc4,5088513,8,9631777159203642,20493142891922642,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@VentureCoinist
0xfe4da6d57782fcdfbb9d0fc1c8923f7c835677f0ba86c278153d05d59555ac12,5088514,10,4526935264825712,9631777159203642,0x477C85dCe95BCE869644E9629CA0b95db741a2d3,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,@CryptoBully
0xfe4da6d57782fcdfbb9d0fc1c8923f7c835677f0ba86c278153d05d59555ac12,5088514,6,4526935264825712,9631777159203642,0x0B19B28086eC424546e9877827b352fEc6e53f11,0xd9F194A1d4b1FedAB0CDa5B8004EbF168431af74,@fluffypony
0xd04e6f56c6249b0872a6a642c57abfc477cc8ad07e2663bfaa82eac2a15578e0,5088520,12,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@cryptomessiah
0xd04e6f56c6249b0872a6a642c57abfc477cc8ad07e2663bfaa82eac2a15578e0,5088520,35,9631777159203642,20493142891922642,0xd270554025D7e33f30AC1ec045eEc1b235d10d38,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@LegendOfCrypto
0xd04e6f56c6249b0872a6a642c57abfc477cc8ad07e2663bfaa82eac2a15578e0,5088520,19,2127659574468085,4526935264825712,0x0B19B28086eC424546e9877827b352fEc6e53f11,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@Cryptopathic
0x4ee2895472ea5bfbbe07e1100b35a2df16c0396f7f724ca266d88c5ca0a4dc55,5088523,10,9631777159203642,20493142891922642,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,0xe803D5739bEF2a6b4bc7244c89B26b5ad08ca44C,@CryptoBully
0x15a5c59b9fac83352d8de69152fc98a5103cc0423bd3747699259a817e1b2cfc,5088536,11,4526935264825712,9631777159203642,0x477C85dCe95BCE869644E9629CA0b95db741a2d3,0xE8A89a3C02709E53Fa10e443F96F0AEf49746eF6,@notsofast
0x3b0466b2b4735c387e0b6021012219bbb24545de9603e13a84d86d74b4e63d1d,5088541,38,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0xE8A89a3C02709E53Fa10e443F96F0AEf49746eF6,@CryptoGat
0x9e3ed6b9300ea878b8ef826b7a8cb7ec910ce9d45bd8d08c09858b469ce1548c,5088542,21,4526935264825712,9631777159203642,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0x77B6Dde42455150a5C651Ed8F75662E391b4549e,@loomdart
0x6dc59ba453032ffabd67eafc7b90d00febb527c243f0d30e0e324a6245efbf36,5088545,14,2127659574468085,4526935264825712,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0x77B6Dde42455150a5C651Ed8F75662E391b4549e,@needacoin
0x75b4e3f2786b1600bb5d61f45677d71734eb3dcbf36c400d1756ecd54569dc6b,5088554,11,9631777159203642,20493142891922642,0xE8A89a3C02709E53Fa10e443F96F0AEf49746eF6,0xd9F194A1d4b1FedAB0CDa5B8004EbF168431af74,@notsofast
0x2c338f8ed7eb83cad36d3d7e7e4c40aad89793e3de46e5ccc5c4726ae266a1b4,5088560,29,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,@Crypto_Bitlord
0xe96fdf44096b81f6cb9bb1f8ad22a38005d7e97d6b0bddcafd8157ceaa140fa3,5088561,21,9631777159203642,20493142891922642,0x77B6Dde42455150a5C651Ed8F75662E391b4549e,0xd9F194A1d4b1FedAB0CDa5B8004EbF168431af74,@loomdart
0xd02e6648811f1888d5371ebf27bae8adb65ab3caa7b81501e95754ac7e83c239,5088566,32,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0xD59FBf2427C9F657eAFe046bDca8E3cc547bc905,@crypto_bobby
0xd02e6648811f1888d5371ebf27bae8adb65ab3caa7b81501e95754ac7e83c239,5088566,6,9631777159203642,20493142891922642,0xd9F194A1d4b1FedAB0CDa5B8004EbF168431af74,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@fluffypony
0x78ba570d7bc97e8985c16341d99cac965517ccab6345780963bc7e09aa532011,5088588,12,2127659574468085,4526935264825712,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@cryptomessiah
0x8cb63cf4c90f5388232e5fd7a8f4ed7b3311ef186007d9d027fb3b7f9f029225,5088592,14,4526935264825712,9631777159203642,0x77B6Dde42455150a5C651Ed8F75662E391b4549e,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,@needacoin
0x1d0d2278f8527dc41ec414e4795b2714b21c181c73ecdabcf47bc10b6d43f71e,5088602,28,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,@Socal_crypto
0x1d0d2278f8527dc41ec414e4795b2714b21c181c73ecdabcf47bc10b6d43f71e,5088602,31,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,@Coin_Shark
0xfdf346c39dea24cd9eee0663fc58c661e2fb8512580f7e41fb3f8f0fcc66980a,5088603,34,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,@_tm3k
0xa4d4e44bbf03502b9bfaf6e30f2a1103262c1da768087e8f3f0f4182fa8bc452,5088607,37,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,@donnycrypto
0x58803850f84a3d6c67c40dcc13c034fffe36aa3d528aa8951ea3a3392fb8177a,5088608,42,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,@ZeusZissou
0x58803850f84a3d6c67c40dcc13c034fffe36aa3d528aa8951ea3a3392fb8177a,5088608,44,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,@CryptoCred
0x64b00587c054b6e440584b06d52d8d18cb91bb5a0bde2b8f40ab926f12e1c359,5088611,36,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x7798E522b08299858584Ea20E0aA08945E83bFb5,@WolfOfPoloniex
0x64b00587c054b6e440584b06d52d8d18cb91bb5a0bde2b8f40ab926f12e1c359,5088611,14,9631777159203642,20493142891922642,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@needacoin
0x70606e6d25bbfacc3b9b5cfa3aeac68d2275ca9d825f0f818ff22027d36ccd03,5088618,24,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,@Sicarious_
0xcde42c0193240f510985da60734dbde66670c9e5cae4978e65201c28f5247d0c,5088621,15,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,@onemanatatime
0xe0497d49d01ab1dc5ecae634a9b03dd003e2eb315b0d3bf585c68e41b98d3ba0,5088623,23,2127659574468085,4526935264825712,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,@RNR_0
0x168822911ecf5c5e8db37fd7c1528ae160fbfd50a72b17821d47877249faee81,5088624,36,2127659574468085,4526935264825712,0x7798E522b08299858584Ea20E0aA08945E83bFb5,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@WolfOfPoloniex
0xf19995773301cfcaa49fb99fce2893a1031552459efdb55d04465777be7864ce,5088628,33,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x0D05ab490B23561779bf64D3826df9f920F01d18,@Yorkyor30444439
0xad505ead42608d975cd7dc2d4187ebcaae8e9224b805180549357a295f67f280,5088631,34,2127659574468085,4526935264825712,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,@_tm3k
0x64dd1b461b7e2f320feeb7fdb6d06694102023eba3db19258e93d09266ef78c5,5088639,39,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x194d97514E751F370C0ecC9623598221CBF72b1C,@Fullbeerbottle
0x1e498d4ac6ca80dfb3bbdfc6250183743bebf12ac13dd9249cf7cb00d088cc18,5088644,22,2127659574468085,4526935264825712,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,@22loops
0x2e2ae8fcb94fa3c073f08c0d3eaf150e9e1d3c2b4edd90bd317e9a0c0d07ceea,5088657,24,2127659574468085,4526935264825712,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,0x1845eb4513e6c58A4FEf00FDcB7b53fc29c67bda,@Sicarious_
0x5f9a65105b02fdb8f105a719e63a9c1fa0467a045a298d24beb8f4f1ced04ef6,5088659,40,1000000000000000,2127659574468085,0x047F606fD5b2BaA5f5C6c4aB8958E45CB6B054B7,0x194d97514E751F370C0ecC9623598221CBF72b1C,@CryptoNike
0xfada45157ea478b8c89b37074626f2062714c6a80fe0892bf5ff066dd765f9c5,5088664,12,4526935264825712,9631777159203642,0xb8ab59B528d4B6a49CcA41d528C34472DAbe350E,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@cryptomessiah
0xfada45157ea478b8c89b37074626f2062714c6a80fe0892bf5ff066dd765f9c5,5088664,15,2127659574468085,4526935264825712,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,0x1845eb4513e6c58A4FEf00FDcB7b53fc29c67bda,@onemanatatime
0xadc6ebe3ec6c55224933e83d82069c6deb744f4e94a40911e27decab3ddbde71,5088674,31,2127659574468085,4526935264825712,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,0x194d97514E751F370C0ecC9623598221CBF72b1C,@Coin_Shark
0x21bb7ea731881baccb6c835532cf5d81759b9f2438a531ac203216a31a8f460b,5088676,19,4526935264825712,9631777159203642,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,0x5E4D81F2be0c337A149e4f7eA32885b3d06b7043,@Cryptopathic
0xb2f42cc47a3983c434599875e0edd86c41e47ef3faccb110ec8a38255ab5bb16,5088678,23,4526935264825712,9631777159203642,0x33d6dbb8f150D9C4661375936faB7364a59f78E7,0x3c7225Bb2630624fBa190283adbFcDBCaF70Ebc0,@RNR_0
0xf489999972697191f867dca93da14c4c297e1542a95c50477f1e7a9ab3f00c62,5088680,28,2127659574468085,4526935264825712,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,0x3c7225Bb2630624fBa190283adbFcDBCaF70Ebc0,@Socal_crypto
0x525c24bfff492fc58a7c8bf1f7deae42a2fcc1f54d1ee96c07516cc482398f8a,5088681,33,2127659574468085,4526935264825712,0x0D05ab490B23561779bf64D3826df9f920F01d18,0x3c7225Bb2630624fBa190283adbFcDBCaF70Ebc0,@Yorkyor30444439
0x83b0024442103f270651bb8f7ac48fa121d5add67017ac10d72256913dc52589,5088689,44,2127659574468085,4526935264825712,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,0xD59FBf2427C9F657eAFe046bDca8E3cc547bc905,@CryptoCred
0x18668721e5947d0ec96788d15a98b2ad324be46c4900a6c77a8662daa00600ca,5088690,19,9631777159203642,20493142891922642,0x5E4D81F2be0c337A149e4f7eA32885b3d06b7043,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@Cryptopathic
0x18668721e5947d0ec96788d15a98b2ad324be46c4900a6c77a8662daa00600ca,5088690,19,9631777159203642,20493142891922642,0x5E4D81F2be0c337A149e4f7eA32885b3d06b7043,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@Cryptopathic
0x82d0c6c4e1e3e2959a3c0a98fc24d5090aa61b4a070dce05dabb0e81b34555cf,5088701,27,2127659574468085,4526935264825712,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0x194d97514E751F370C0ecC9623598221CBF72b1C,@CryptoDale
0x3306ced1802752ec9bf6dee9fd88eadfda503a0a4514cc62177773524cf00d3d,5088702,38,2127659574468085,4526935264825712,0xE8A89a3C02709E53Fa10e443F96F0AEf49746eF6,0x2Bf5eEce62D5B064C5B7D6e8E4dc781716E8C809,@CryptoGat
0x5c413e0401a55be54eb899990d45068e096b2b1d0abee088f668a098b537542f,5088727,39,2127659574468085,4526935264825712,0x194d97514E751F370C0ecC9623598221CBF72b1C,0x2Bf5eEce62D5B064C5B7D6e8E4dc781716E8C809,@Fullbeerbottle
0x88ef7d730ee84383634f4ce2fe8b71fbb4f30ef29ad317fbc9334337cd5efb34,5088732,37,2127659574468085,4526935264825712,0x9968c777F6D49491b3774bc2BBB9bEC3BE07845f,0x194d97514E751F370C0ecC9623598221CBF72b1C,@donnycrypto
0x7ec625a6b551517dc8c3e1dc9b3869c02f0b9690dbdb2e88e9aa484e6ccc809b,5088736,12,9631777159203642,20493142891922642,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,0x3b821c735A17C5682105ebD04bBA0B324CA33530,@cryptomessiah
0x639e56fe909f465e5bbe11a1546ed408d8992a2e7c08a6171ed1ab4d191018b4,5088737,44,4526935264825712,9631777159203642,0xD59FBf2427C9F657eAFe046bDca8E3cc547bc905,0x3b821c735A17C5682105ebD04bBA0B324CA33530,@CryptoCred
0x639e56fe909f465e5bbe11a1546ed408d8992a2e7c08a6171ed1ab4d191018b4,5088737,20,4526935264825712,9631777159203642,0x194d97514E751F370C0ecC9623598221CBF72b1C,0xBe3E7DbE297f0EaAc30cEB8CDBAAC7576A30f682,@NeerajKA
0xaa46cf86ba808b07faf61fe13f52b3d201533f89e99070cef557efd28fb4d851,5088759,37,4526935264825712,9631777159203642,0x194d97514E751F370C0ecC9623598221CBF72b1C,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@donnycrypto
0xaf57d423366dd009bee5f7e3052c03a281ea06014409632cef93b38f199528f3,5088760,38,4526935264825712,9631777159203642,0x2Bf5eEce62D5B064C5B7D6e8E4dc781716E8C809,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@CryptoGat
0x6f1968580b35acbc5127f796a8a5166ace683ca5b45a623df3efeec5cd350c34,5088772,20,9631777159203642,20493142891922642,0xBe3E7DbE297f0EaAc30cEB8CDBAAC7576A30f682,0xC81f9ac9669C100Bb553cE0230Ec156ae05f820f,@NeerajKA
0x8d76aaff5b2799214eb4253a22762a468b100a66f58be7abe97a46aae8f7af26,5088789,44,9631777159203642,20493142891922642,0x3b821c735A17C5682105ebD04bBA0B324CA33530,0xe2383695E31044B945593D9A19f82a481A76444e,@CryptoCred
0x9f44918f550dabe8a0688f3e685e3364053c9c7226d1798092f2fb474ca70cb4,5088791,27,4526935264825712,9631777159203642,0x194d97514E751F370C0ecC9623598221CBF72b1C,0xe2383695E31044B945593D9A19f82a481A76444e,@CryptoDale
0x9f44918f550dabe8a0688f3e685e3364053c9c7226d1798092f2fb474ca70cb4,5088791,29,2127659574468085,4526935264825712,0x1c7E7127A73162B134Ab807c3e9F226CD5fd1128,0xe2383695E31044B945593D9A19f82a481A76444e,@Crypto_Bitlord
0xe92929d168e1ae424288e6f3ac0225d20612f2a6cec9c1a8e2ac0f80ed98f373,5088800,15,4526935264825712,9631777159203642,0x1845eb4513e6c58A4FEf00FDcB7b53fc29c67bda,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,@onemanatatime
0xe92929d168e1ae424288e6f3ac0225d20612f2a6cec9c1a8e2ac0f80ed98f373,5088800,36,4526935264825712,9631777159203642,0x8ED4Fdff3A9DD459d2e63b014C5A1B199D34eDf6,0xCf3081c733901fEC6290C1ECB59dC50baC6e3de4,@WolfOfPoloniex
